shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Route_17,41.5842458191356,-4.8194937866448,7426,2556
Route_17,41.5844265337109,-4.81935440471786,7427,2579
Route_17,41.584456673613,-4.8193250972046,7428,2583
Route_17,41.5844768800706,-4.81930340838551,7429,2586
Route_17,41.584495939283,-4.8192859740269,7430,2588
Route_17,41.5845149984899,-4.81927792739984,7431,2591
Route_17,41.5845460950784,-4.81927658629533,7432,2594
Route_17,41.5845701698462,-4.81928195071336,7433,2597
Route_17,41.5846002632936,-4.81929804396747,7434,2600
Route_17,41.5846273473841,-4.8193181605351,7435,2604
Route_17,41.5846554345771,-4.8193463237298,7436,2608
Route_17,41.5846758836034,-4.8193734224422,7437,2611
Route_17,41.5847290847887,-4.81943640312952,7438,2619
Route_17,41.5848063244183,-4.81952625713703,7439,2630
Route_17,41.5848665110786,-4.81960404119854,7440,2640
Route_17,41.5849327163402,-4.8197046240367,7441,2651
Route_17,41.5851493885778,-4.8200251480143,7442,2687
Route_17,41.5853981584223,-4.82041406832184,7443,2729
Route_17,41.585743225734,-4.82094782791634,7444,2788
Route_17,41.5860030273131,-4.82135150037348,7445,2832
Route_17,41.586079263271,-4.82146817646575,7446,2845
Route_17,41.5861715476412,-4.82159424028957,7447,2860
Route_17,41.5862447731888,-4.82168275318716,7448,2871
Route_17,41.5863230140933,-4.8217645605622,7449,2882
Route_17,41.586394234062,-4.82183698020568,7450,2892
Route_17,41.5864644501002,-4.82189867101308,7451,2901
Route_17,41.5865356691464,-4.82195499740245,7452,2910
Route_17,41.5867162241231,-4.82210117779391,7453,2934
Route_17,41.5869338937344,-4.82226211033496,7454,2962
Route_17,41.5871345091067,-4.82240426741289,7455,2987
Route_17,41.5872626012434,-4.82248832943503,7456,3003
Route_17,41.5873013949726,-4.82251470938799,7457,3008
Route_17,41.5873391856067,-4.822535724882,7458,3012
Route_17,41.5873674812695,-4.82255085828356,7459,3015
Route_17,41.5873863618012,-4.82256024015121,7460,3017
Route_17,41.5874375184219,-4.82258035671884,7461,3023
Route_17,41.587470619743,-4.82258438003236,7462,3027
Route_17,41.5875037210471,-4.82258169782335,7463,3031
Route_17,41.5875338131272,-4.82257231009179,7464,3034
Route_17,41.5875588898498,-4.82255621683768,7465,3037
Route_17,41.5875779481524,-4.82252939474751,7466,3040
Route_17,41.5876030248578,-4.82248647940324,7467,3045
Route_17,41.5876260954183,-4.82244356405894,7468,3049
Route_17,41.5876491659705,-4.82237919104252,7469,3055
Route_17,41.5877584120515,-4.8220148313549,7470,3088
Route_17,41.5877861799382,-4.82191973789976,7471,3097
Route_17,41.5878585912665,-4.82162281102784,7472,3123
Route_17,41.5878704373461,-4.82157909727606,7473,3126
Route_17,41.5879266088984,-4.82133233404645,7474,3148
Route_17,41.5879727497797,-4.82111775732504,7475,3167
Route_17,41.5879988295296,-4.82095414257497,7476,3180
Route_17,41.5880349397469,-4.82066982841911,7477,3205
Route_17,41.5880870989142,-4.82033723450092,7478,3233
Route_17,41.588113178482,-4.82009047127131,7479,3254
Route_17,41.5881232090821,-4.81993222093928,7480,3267
Route_17,41.5881272213218,-4.81977128839822,7481,3280
Route_17,41.5881232090821,-4.8195540294678,7482,3298
Route_17,41.5881051540007,-4.8193099484472,7483,3319
Route_17,41.5880790744297,-4.81903904533644,7484,3342
Route_17,41.5880530828716,-4.81880392885951,7485,3361
Route_17,41.5880230790306,-4.81851516810801,7486,3386
Route_17,41.5880190363221,-4.81848223846479,7487,3389
Route_17,41.5880100087674,-4.81841518323935,7488,3394
Route_17,41.587996968964,-4.81833605807334,7489,3401
Route_17,41.5879899475303,-4.8183011893561,7490,3404
Route_17,41.5879809199716,-4.81827570837044,7491,3407
Route_17,41.5879688832247,-4.81825961511633,7492,3408
Route_17,41.5879652558478,-4.81824641472385,7493,3410
Route_17,41.5879616284884,-4.81823321434263,7494,3411
Route_17,41.5879534481805,-4.81821274917067,7495,3413
Route_17,41.5879474298048,-4.81818324487147,7496,3415
Route_17,41.58793840224,-4.81814837615423,7497,3419
Route_17,41.5879363961144,-4.818110825228,7498,3422
Route_17,41.5879373991773,-4.81805852215215,7499,3426
Route_17,41.587943417554,-4.81801292459886,7500,3430
Route_17,41.5879534481805,-4.81797805588163,7501,3433
Route_17,41.5879705002421,-4.81793782274636,7502,3437
Route_17,41.5879966851304,-4.81790075802351,7503,3441
Route_17,41.5880499698989,-4.81785688056498,7504,3448
Route_17,41.5880640127525,-4.81783676399734,7505,3450
Route_17,41.5880700311174,-4.81781932963871,7506,3452
Route_17,41.5880770525424,-4.81780055417557,7507,3454
Route_17,41.5880877234578,-4.81775566948438,7508,3458
Route_17,41.5880927291939,-4.81770580067194,7509,3462
Route_17,41.5881027597974,-4.81761058225183,7510,3470
Route_17,41.5881198118196,-4.81744160308372,7511,3484
Route_17,41.5881468944338,-4.81715863003238,7512,3508
Route_17,41.5881690414319,-4.81699738650488,7513,3521
Route_17,41.5881951209668,-4.8168042674556,7514,3538
Route_17,41.5882212004909,-4.81664601712356,7515,3551
Route_17,41.5882691238749,-4.81638557414958,7516,3574
Route_17,41.5882828072427,-4.8163258337254,7517,3579
Route_17,41.5883620487336,-4.81595702998549,7518,3611
Route_17,41.5884723850294,-4.81546752683978,7519,3654
Route_17,41.5885088575016,-4.8153094634443,7520,3668
Route_17,41.5885596507132,-4.81508933536832,7521,3687
Route_17,41.5886710363804,-4.81460919345661,7522,3729
Route_17,41.588721613677,-4.81436977645149,7523,3749
Route_17,41.5888128912211,-4.81394598742671,7524,3786
Route_17,41.5889026740184,-4.81356180537338,7525,3820
Route_17,41.5889528263905,-4.81336600411511,7526,3837
Route_17,41.5889889360742,-4.81323457587324,7527,3849
Route_17,41.5890310640133,-4.81311119425845,7528,3860
Route_17,41.589063161472,-4.8129958592707,7529,3870
Route_17,41.589118791737,-4.81285476415764,7530,3883
Route_17,41.5891396806059,-4.81280359502194,7531,3888
Route_17,41.5892159119148,-4.81262388704605,7532,3905
Route_17,41.5892901370514,-4.81243881462384,7533,3923
Route_17,41.5893944533157,-4.8121866869762,7534,3947
Route_17,41.5895288605613,-4.81188896177525,7535,3976
Route_17,41.5896191339274,-4.81167974947189,7536,3996
Route_17,41.589753541017,-4.81138738868899,7537,4024
Route_17,41.589793662389,-4.81130960462747,7538,4032
Route_17,41.589849832268,-4.81119963405776,7539,4043
Route_17,41.5899260627396,-4.81105479477082,7540,4058
Route_17,41.5899882512243,-4.81096896408226,7541,4068
Route_17,41.5901908631612,-4.81064173458213,7542,4103
Route_17,41.590469705602,-4.81021258113933,7543,4151
Route_17,41.5908127389861,-4.80970296142601,7544,4208
Route_17,41.5913594317086,-4.80889912268553,7545,4298
Route_17,41.5915199130548,-4.80868991038219,7546,4323
Route_17,41.5916603339055,-4.80848069807881,7547,4346
Route_17,41.5920535212924,-4.80798717161961,7548,4406
Route_17,41.5924466956543,-4.80752046725058,7549,4465
Route_17,41.5927371726167,-4.80716402616624,7550,4509
Route_17,41.5927538746631,-4.80714353113232,7551,4511
Route_17,41.5930805863792,-4.80674262663552,7552,4561
Route_17,41.5937906978972,-4.80589504858601,7553,4666
Route_17,41.594929579359,-4.80454147651112,7554,4836
Route_17,41.5952320452558,-4.80425112137836,7555,4877
Route_17,41.5955730471803,-4.80392389187825,7556,4924
Route_17,41.5960352122161,-4.80346632762694,7557,4988
Route_17,41.5960694688957,-4.8034286600355,7558,4993
Route_17,41.5962491876981,-4.80323790878217,7559,5018
Route_17,41.5962630788128,-4.8032231648724,7560,5020
Route_17,41.5963002399783,-4.80318372254368,7561,5026
Route_17,41.5963904077622,-4.80308801950584,7562,5038
Route_17,41.5964729337236,-4.80300097751831,7563,5050
Route_17,41.5965431387998,-4.8029312400838,7564,5060
Route_17,41.5966153496558,-4.80284809160422,7565,5071
Route_17,41.5967503348979,-4.80269330988879,7566,5090
Route_17,41.5967832316883,-4.80265290543537,7567,5095
Route_17,41.5968190780887,-4.80260998059596,7568,5100
Route_17,41.5968822623162,-4.80252146771104,7569,5110
Route_17,41.5969785429336,-4.80239540388716,7570,5125
Route_17,41.5972794189372,-4.80196088602614,7571,5175
Route_17,41.5979694251524,-4.80094164659904,7572,5289
Route_17,41.5982361991729,-4.80055809070938,7573,5333
Route_17,41.5984468084187,-4.80024695446323,7574,5368
Route_17,41.5985731736362,-4.80006188204095,7575,5389
Route_17,41.5986714592888,-4.79992240717197,7576,5404
Route_17,41.5989783447481,-4.79953616907329,7577,5451
Route_17,41.5994416811087,-4.79894876529822,7578,5522
Route_17,41.5999274000115,-4.79835629696225,7579,5596
Route_17,41.5999868727735,-4.7982909625575,7580,5605
Route_17,41.6002375911865,-4.79794763980314,7581,5644
Route_17,41.6002816164951,-4.79789478257453,7582,5651
Route_17,41.6002954906189,-4.79787812514123,7583,5653
Route_17,41.6005123778311,-4.79761772809386,7584,5686
Route_17,41.6008878388071,-4.79715075996879,7585,5743
Route_17,41.6009351027341,-4.79709163640463,7586,5750
Route_17,41.6012560174121,-4.79669735167908,7587,5799
Route_17,41.6015999965955,-4.79627490375885,7588,5851
Route_17,41.6017905388585,-4.79602948163376,7589,5880
Route_17,41.6019058662258,-4.7958658668837,7590,5899
Route_17,41.6019901052161,-4.79573980305988,7591,5913
Route_17,41.6021274962431,-4.79551717971145,7592,5937
Route_17,41.6022187548307,-4.79536429379746,7593,5953
Route_17,41.6022759167375,-4.79525834654127,7594,5964
Route_17,41.602342686312,-4.79513997154803,7595,5976
Route_17,41.6023532294067,-4.79512127977797,7596,5978
Route_17,41.6024514135033,-4.79494721029526,7597,5996
Route_17,41.6025934958606,-4.79467569250571,7598,6024
Route_17,41.6028245258625,-4.7941945758466,7599,6072
Route_17,41.6028590796218,-4.79411815186568,7600,6079
Route_17,41.6031849988615,-4.79345028182037,7601,6146
Route_17,41.6033566705622,-4.79309090536747,7602,6181
Route_17,41.6035070938712,-4.79274221819523,7603,6215
Route_17,41.6035933364102,-4.7925383703099,7604,6234
Route_17,41.6036735295147,-4.79236287842029,7605,6251
Route_17,41.6036781403403,-4.79235278821419,7606,6252
Route_17,41.6037257084551,-4.79224869173603,7607,6263
Route_17,41.6038420355707,-4.79204752605974,7608,6284
Route_17,41.6039122326303,-4.79194291990805,7609,6295
Route_17,41.6040245477674,-4.7917310253957,7610,6317
Route_17,41.6041649414134,-4.79143866461281,7611,6346
Route_17,41.6045038968409,-4.79074665468633,7612,6415
Route_17,41.6047906985477,-4.79014852207547,7613,6474
Route_17,41.6050153255676,-4.78967913549745,7614,6520
Route_17,41.6050995618995,-4.7894404188949,7615,6542
Route_17,41.605207863792,-4.78920974891942,7616,6565
Route_17,41.6052976756708,-4.78902657872648,7617,6583
Route_17,41.6053018473964,-4.78901807051823,7618,6584
Route_17,41.6053683107058,-4.78888251941931,7619,6598
Route_17,41.6054746065665,-4.78871354025122,7620,6616
Route_17,41.6055909301379,-4.7885070101569,7621,6638
Route_17,41.6057854745248,-4.78810199659529,7622,6678
Route_17,41.6059479255681,-4.78776672046813,7623,6711
Route_17,41.6063911557329,-4.78685745161126,7624,6801
Route_17,41.6066077549999,-4.78640415828734,7625,6846
Route_17,41.6071973864469,-4.78521593969268,7626,6965
Route_17,41.607291329556,-4.78501238254453,7627,6985
Route_17,41.6072982831487,-4.78499731535579,7628,6986
Route_17,41.6074560989207,-4.78465535800807,7629,7020
Route_17,41.6077850070659,-4.78398212354475,7630,7087
Route_17,41.6082743493591,-4.78298970620836,7631,7186
Route_17,41.6088599544267,-4.78179344098668,7632,7305
Route_17,41.6093793728713,-4.78072592179781,7633,7411
Route_17,41.6097223054907,-4.78001781861726,7634,7481
Route_17,41.6097736121706,-4.77991101372619,7635,7492
Route_17,41.6099324314223,-4.77958039802594,7636,7524
Route_17,41.610058532823,-4.77932717734973,7637,7550
Route_17,41.6100790518173,-4.77927992205859,7638,7555
Route_17,41.6104259915711,-4.7785798655051,7639,7624
Route_17,41.6106526043912,-4.77812120776315,7640,7670
Route_17,41.6108190540086,-4.77778056721796,7641,7704
Route_17,41.6111118517464,-4.77715293030794,7642,7766
Route_17,41.6114126618532,-4.77651456456185,7643,7829
Route_17,41.6115470232478,-4.77627048354128,7644,7854
Route_17,41.6116392712074,-4.77612027983632,7645,7870
Route_17,41.6117214921037,-4.77597544054938,7646,7885
Route_17,41.6118819237761,-4.7756964908116,7647,7914
Route_17,41.6119781820137,-4.7755248294345,7648,7932
Route_17,41.6121476944201,-4.77519326814602,7649,7966
Route_17,41.6121998844697,-4.77508894269406,7650,7976
Route_17,41.6124305017871,-4.77463833157917,7651,8022
Route_17,41.6126410647048,-4.77423063580857,7652,8063
Route_17,41.612815532294,-4.77388999526338,7653,8098
Route_17,41.612909783789,-4.77368614737807,7654,8117
Route_17,41.6130020297997,-4.77349302832883,7655,8137
Route_17,41.6131203451422,-4.7732382184722,7656,8162
Route_17,41.6131744893791,-4.77309337918527,7657,8175
Route_17,41.6132206229257,-4.77295842773262,7658,8187
Route_17,41.6132356750273,-4.77291689575268,7659,8191
Route_17,41.6132938298425,-4.77274925768911,7660,8206
Route_17,41.6134121446499,-4.77237911284473,7661,8240
Route_17,41.613492357955,-4.77212162077908,7662,8263
Route_17,41.6135926244462,-4.77178902686096,7663,8293
Route_17,41.613772028881,-4.77120614824389,7664,8345
Route_17,41.613886332173,-4.77085209665362,7665,8377
Route_17,41.6139611466093,-4.7706163572774,7666,8399
Route_17,41.614003110532,-4.77048589328988,7667,8411
Route_17,41.6143520344885,-4.76937814096438,7668,8511
Route_17,41.6144783685588,-4.76895166973011,7669,8549
Route_17,41.614594677058,-4.76859761813942,7670,8581
Route_17,41.6146463912137,-4.76841107032153,7671,8598
Route_17,41.6147205871048,-4.76816698930096,7672,8620
Route_17,41.614798793492,-4.76787328741359,7673,8646
Route_17,41.6149542033391,-4.76729929468392,7674,8697
Route_17,41.6150093486788,-4.76711556336624,7675,8713
Route_17,41.6150314068015,-4.76701766273712,7676,8722
Route_17,41.6150354173684,-4.76697340628835,7677,8725
Route_17,41.6150294015179,-4.76692914983956,7678,8729
Route_17,41.6149812746937,-4.76675480625344,7679,8745
Route_17,41.6149662350536,-4.76665556451981,7680,8753
Route_17,41.6149742561954,-4.76658180377184,7681,8759
Route_17,41.615011353963,-4.7664959730833,7682,8768
Route_17,41.6150394279351,-4.76646646878411,7683,8772
Route_17,41.6151076075308,-4.76643160006688,7684,8780
Route_17,41.6151998503984,-4.7663873436181,7685,8791
Route_17,41.6152509849748,-4.76634576937833,7686,8797
Route_17,41.6152930957718,-4.76628407857094,7687,8804
Route_17,41.6153723041015,-4.76611778161188,7688,8821
Route_17,41.6155126730542,-4.7658079864704,7689,8851
Route_17,41.615675099604,-4.76545125267112,7690,8885
Route_17,41.6157121969686,-4.76536408087807,7691,8894
Route_17,41.6157763653324,-4.76522326490467,7692,8908
Route_17,41.615834517857,-4.76509720108087,7693,8920
Route_17,41.6158915857329,-4.76495906721137,7694,8933
Route_17,41.6159346987394,-4.7648638487913,7695,8942
Route_17,41.6159647775641,-4.7647967935659,7696,8949
Route_17,41.6160004907456,-4.76473177380721,7697,8956
Route_17,41.6160525161409,-4.76465208867029,7698,8964
Route_17,41.616196894109,-4.76439191439535,7699,8991
Route_17,41.6163833818395,-4.76408077814897,7700,9024
Route_17,41.6165899213849,-4.76374281981239,7701,9061
Route_17,41.616934823188,-4.763168827082,7702,9122
Route_17,41.6174020400209,-4.76240439751121,7703,9204
Route_17,41.6177088801611,-4.76190748335391,7704,9258
Route_17,41.6177468486248,-4.76184239575705,7705,9265
Route_17,41.6177929681877,-4.76175656506849,7706,9274
Route_17,41.6178049993728,-4.76170292088815,7707,9278
Route_17,41.6178511188942,-4.76160904357255,7708,9288
Route_17,41.6179453630311,-4.76144274661349,7709,9305
Route_17,41.6179934876437,-4.76139714906021,7710,9312
Route_17,41.6180186963308,-4.76136802728136,7711,9315
Route_17,41.6180376018403,-4.76134618708888,7712,9318
Route_17,41.6180957523261,-4.76124962756426,7713,9328
Route_17,41.6181458820131,-4.76116916129375,7714,9337
Route_17,41.618165933877,-4.76110747048636,7715,9343
Route_17,41.6181879909202,-4.76103236863389,7716,9349
Route_17,41.6181879909202,-4.76096799561747,7717,9355
Route_17,41.6181816991241,-4.76092037290102,7718,9359
Route_17,41.6181816991241,-4.76088952749733,7719,9361
Route_17,41.6181827017169,-4.7608559998846,7720,9364
Route_17,41.618184626831,-4.76083066574596,7721,9366
Route_17,41.6181945309574,-4.76080810889105,7722,9369
Route_17,41.6182050127025,-4.76078028056392,7723,9372
Route_17,41.6182270697322,-4.7607440707422,7724,9375
Route_17,41.6182491267544,-4.7607132253385,7725,9379
Route_17,41.6182671734033,-4.76069310877088,7726,9382
Route_17,41.6182942433673,-4.76067433330776,7727,9385
Route_17,41.6183163003665,-4.7606649455762,7728,9388
Route_17,41.6183328431109,-4.76065958115816,7729,9389
Route_17,41.6183523936216,-4.76065824005366,7730,9392
Route_17,41.618370847587,-4.76065986826445,7731,9394
Route_17,41.6183892822201,-4.76066405998328,7732,9396
Route_17,41.6184048223564,-4.76066405998328,7733,9398
Route_17,41.6184263780233,-4.76066137777426,7734,9400
Route_17,41.618447933683,-4.76065400169945,7735,9403
Route_17,41.6184699906297,-4.76064126120663,7736,9405
Route_17,41.6184905436869,-4.760621144639,7737,9408
Route_17,41.6185141045004,-4.76058962868306,7738,9412
Route_17,41.6185627300494,-4.76051050351705,7739,9420
Route_17,41.6185933089417,-4.76046289430699,7740,9426
Route_17,41.618624581012,-4.76041117202166,7741,9431
Route_17,41.6186780152347,-4.76032221394078,7742,9440
Route_17,41.6189627487699,-4.75985550957143,7743,9491
Route_17,41.6193296922465,-4.75928956346837,7744,9553
Route_17,41.6197487703871,-4.75861901121356,7745,9626
Route_17,41.6198317072432,-4.75848654285204,7746,9640
Route_17,41.6198394491213,-4.75847417734424,7747,9641
Route_17,41.6200174581686,-4.75818985777046,7748,9672
Route_17,41.6205167357463,-4.75739324169176,7749,9759
Route_17,41.6206135306267,-4.7572437822723,7750,9775
Route_17,41.6207646364386,-4.75701046221376,7751,9801
Route_17,41.6208394986296,-4.75688434699271,7752,9814
Route_17,41.6210961512978,-4.75648738005787,7753,9858
Route_17,41.6213387673342,-4.75607968428695,7754,9901
Route_17,41.6215493019397,-4.75574440815955,7755,9938
Route_17,41.621735774193,-4.75543327191332,7756,9971
Route_17,41.6219198348851,-4.75512315962687,7757,10004
Route_17,41.621925576445,-4.75511348598311,7758,10005
Route_17,41.6219350081831,-4.755097594949,7759,10007
Route_17,41.6219416989899,-4.75508632196297,7760,10008
Route_17,41.622052575899,-4.75489951231849,7761,10028
Route_17,41.6224355441712,-4.75427455761702,7762,10095
Route_17,41.6224542090051,-4.75424556756594,7763,10098
Route_17,41.6227342982665,-4.75381053545673,7764,10146
Route_17,41.6229836287442,-4.75340188341001,7765,10190
Route_17,41.6230003745397,-4.7533660584273,7766,10193
Route_17,41.6230247625073,-4.75330934885567,7767,10199
Route_17,41.6230372376591,-4.7532724206835,7768,10202
Route_17,41.6230502703828,-4.7532388930708,7769,10206
Route_17,41.6230633031038,-4.75319731883103,7770,10209
Route_17,41.6230743307887,-4.75316245011381,7771,10212
Route_17,41.6230823509221,-4.75313160471012,7772,10215
Route_17,41.6230863609884,-4.75310746482897,7773,10217
Route_17,41.6230850870997,-4.75307858479331,7774,10220
Route_17,41.6230767955882,-4.75305104590185,7775,10222
Route_17,41.6230744419798,-4.75301694217857,7776,10225
Route_17,41.6230774495299,-4.7529713446253,7777,10229
Route_17,41.6230844671463,-4.75292842928105,7778,10232
Route_17,41.6230914847619,-4.75288551393679,7779,10236
Route_17,41.6231074666793,-4.75284051631424,7780,10240
Route_17,41.6231285195164,-4.75279089544743,7781,10245
Route_17,41.6231585949861,-4.75274798010317,7782,10250
Route_17,41.6231786452913,-4.75272518132651,7783,10253
Route_17,41.6232037081641,-4.7527064058634,7784,10256
Route_17,41.6232327810846,-4.75268628929576,7785,10260
Route_17,41.6232638590193,-4.75267019604166,7786,10263
Route_17,41.6232909268858,-4.75265678499658,7787,10266
Route_17,41.6233139846889,-4.75265276168306,7788,10269
Route_17,41.6233350374587,-4.75265276168306,7789,10271
Route_17,41.6233611685738,-4.75266223312599,7790,10274
Route_17,41.6233850250082,-4.75266890380571,7791,10277
Route_17,41.6233959153465,-4.75266885876526,7792,10278
Route_17,41.6234063044349,-4.75266546094307,7793,10279
Route_17,41.6234338734952,-4.75264601493679,7794,10283
Route_17,41.623461943801,-4.75262858057818,7795,10286
Route_17,41.6234779839703,-4.75261248732407,7796,10288
Route_17,41.6235050517469,-4.75257895971136,7797,10292
Route_17,41.6235291119833,-4.75253604436708,7798,10297
Route_17,41.6236245989255,-4.7523365876919,7799,10317
Route_17,41.6236851425578,-4.75223681157878,7800,10328
Route_17,41.6237813831798,-4.75206783240254,7801,10345
Route_17,41.6238836386839,-4.75190958207054,7802,10363
Route_17,41.6238916587166,-4.75188275998037,7803,10365
Route_17,41.6238916587166,-4.75183448021805,7804,10369
Route_17,41.6239056937715,-4.75176742499264,7805,10375
Route_17,41.6239397788968,-4.75167622988605,7806,10383
Route_17,41.6239999290603,-4.75156089489832,7807,10395
Route_17,41.6240881499452,-4.75141873782042,7808,10411
Route_17,41.6241657200584,-4.75130441483543,7809,10423
Route_17,41.6242064449509,-4.75124439423431,7810,10430
Route_17,41.6242445399065,-4.75122293656218,7811,10435
Route_17,41.6242926598184,-4.75119611447201,7812,10441
Route_17,41.62434879967,-4.75114247029167,7813,10448
Route_17,41.6243797681679,-4.75110202161355,7814,10453
Route_17,41.6244349054481,-4.751013508716,7815,10463
Route_17,41.6245616333957,-4.75076469032613,7816,10488
Route_17,41.6245924969627,-4.75070564160664,7817,10494
Route_17,41.6247188109729,-4.75048033604921,7818,10517
Route_17,41.6249072790361,-4.75013433108601,7819,10553
Route_17,41.6252160457978,-4.7495791138195,7820,10611
Route_17,41.625438597456,-4.74917946467597,7821,10652
Route_17,41.625651123272,-4.74876640448736,7822,10694
Route_17,41.6257433597838,-4.7486021893991,7823,10711
Route_17,41.625753324894,-4.7485844477666,7824,10713
Route_17,41.6259177818578,-4.74829165349134,7825,10743
Route_17,41.6261372518356,-4.74789752267288,7826,10784
Route_17,41.6264520267972,-4.74732352994323,7827,10843
Route_17,41.6267046479217,-4.74687828324642,7828,10890
Route_17,41.6268870957413,-4.74654032491028,7829,10925
Route_17,41.6270759673578,-4.74619416719753,7830,10960
Route_17,41.6271206657636,-4.74611482730429,7831,10968
Route_17,41.6273062264493,-4.74578960373094,7832,11002
Route_17,41.6273114249492,-4.74578049251283,7833,11003
Route_17,41.6273727516322,-4.74567300809513,7834,11015
Route_17,41.6273792983304,-4.74566153398026,7835,11016
Route_17,41.6276152705935,-4.74522537469761,7836,11061
Route_17,41.6276423801076,-4.74517312596758,7837,11066
Route_17,41.6278087858802,-4.74486869524415,7838,11098
Route_17,41.6279391034365,-4.74462327311911,7839,11123
Route_17,41.6280734305904,-4.74439126203914,7840,11147
Route_17,41.6281425988399,-4.74426922152886,7841,11160
Route_17,41.6281867062467,-4.74419814298991,7842,11168
Route_17,41.6282017428036,-4.74416729758622,7843,11171
Route_17,41.62821227194,-4.74413716722271,7844,11173
Route_17,41.6282157840328,-4.74411508348626,7845,11175
Route_17,41.6282162888151,-4.74409836416784,7846,11177
Route_17,41.6282147887198,-4.74407896262663,7847,11178
Route_17,41.6282109119584,-4.74404391140344,7848,11181
Route_17,41.6281918656552,-4.74398624390958,7849,11186
Route_17,41.6281688095964,-4.74393125862473,7850,11191
Route_17,41.6281116706323,-4.74384274572717,7851,11201
Route_17,41.6280886145448,-4.7437998303829,7852,11206
Route_17,41.6280485169816,-4.74372875184395,7853,11213
Route_17,41.6280104242734,-4.743657673305,7854,11220
Route_17,41.62798837059,-4.74361341685623,7855,11225
Route_17,41.6279773437455,-4.74355709046686,7856,11230
Route_17,41.6279723315427,-4.74348735303243,7857,11235
Route_17,41.627974336424,-4.74343370885209,7858,11240
Route_17,41.6279753388645,-4.74338140577626,7859,11244
Route_17,41.6279843608286,-4.74333446711846,7860,11248
Route_17,41.6279963901121,-4.74330362171477,7861,11251
Route_17,41.6280135966745,-4.74327515789871,7862,11254
Route_17,41.628027579583,-4.74324477025725,7863,11257
Route_17,41.6280381052144,-4.74321842713881,7864,11259
Route_17,41.6280517813635,-4.74318221727615,7865,11263
Route_17,41.628059729262,-4.74314476216064,7866,11266
Route_17,41.6280621637747,-4.74310184681637,7867,11270
Route_17,41.6280645981955,-4.74305308804139,7868,11274
Route_17,41.6280613045367,-4.74300864005302,7869,11277
Route_17,41.6280570799627,-4.74297913575383,7870,11280
Route_17,41.6280475567736,-4.74295451702372,7871,11282
Route_17,41.6280297702415,-4.74291158970043,7872,11286
Route_17,41.6280231608534,-4.74289256938936,7873,11288
Route_17,41.627884680813,-4.74245201639461,7874,11328
Route_17,41.627778958751,-4.74212234413046,7875,11357
Route_17,41.6277637333795,-4.74207044300809,7876,11362
Route_17,41.6277527064966,-4.74201679882775,7877,11366
Route_17,41.6277507016086,-4.74196986016995,7878,11370
Route_17,41.6277667407109,-4.74193901476626,7879,11373
Route_17,41.627778770035,-4.74190951046708,7880,11376
Route_17,41.6277988189036,-4.74188805279494,7881,11379
Route_17,41.627829550101,-4.74187906003304,7882,11382
Route_17,41.6278632206167,-4.74187316542707,7883,11386
Route_17,41.6279964020999,-4.74185314467015,7884,11401
Route_17,41.6280314559977,-4.7418461876945,7885,11405
Route_17,41.6281025890657,-4.74183207024088,7886,11413
Route_17,41.6282236696278,-4.74180199124108,7887,11426
Route_17,41.6282729768904,-4.74178874635106,7888,11432
Route_17,41.6283331499485,-4.74177258267075,7889,11439
Route_17,41.6285415847524,-4.7417132866402,7890,11462
Route_17,41.6287202323988,-4.74166328253049,7891,11483
Route_17,41.6288183271616,-4.74163262874823,7892,11494
Route_17,41.6290954266438,-4.74155484468671,7893,11525
Route_17,41.6294466636019,-4.74145429761807,7894,11565
Route_17,41.6296186495993,-4.74140276086427,7895,11585
Route_17,41.629761566665,-4.74135812100888,7896,11601
Route_17,41.6298794991794,-4.74132583327365,7897,11614
Route_17,41.629950175137,-4.74130504071043,7898,11622
Route_17,41.6299970138779,-4.74128453013607,7899,11628
Route_17,41.6300211124739,-4.74127045972882,7900,11631
Route_17,41.6300466431164,-4.74125830523253,7901,11634
Route_17,41.6300876005889,-4.74124360383725,7902,11639
Route_17,41.630132863335,-4.74123994628921,7903,11644
Route_17,41.6302232212917,-4.74121611827379,7904,11654
Route_17,41.6303107150749,-4.74118654292488,7905,11664
Route_17,41.6303883262542,-4.74115421366239,7906,11673
Route_17,41.6304918532607,-4.74110112420726,7907,11686
Route_17,41.6305856618874,-4.74100410665409,7908,11699
Route_17,41.6307540651936,-4.74084719771315,7909,11722
Route_17,41.6309180363145,-4.74071308726235,7910,11743
Route_17,41.6309308113139,-4.7407067852577,7911,11745
Route_17,41.6310860166024,-4.74063022109911,7912,11763
Route_17,41.6312763127578,-4.74052787372306,7913,11786
Route_17,41.6315293894957,-4.74032586077069,7914,11819
Route_17,41.6316382278499,-4.74026988750177,7915,11832
Route_17,41.6317404181422,-4.74022781922906,7916,11843
Route_17,41.6318398122324,-4.74020360866653,7917,11855
Route_17,41.6318872935488,-4.74018920943272,7918,11860
Route_17,41.6320974767665,-4.74015384664161,7919,11884
Route_17,41.6323233280285,-4.7401175662613,7920,11909
Route_17,41.6326778293537,-4.74010536702234,7921,11948
Route_17,41.632910051302,-4.74004168236812,7922,11974
Route_17,41.6330021824311,-4.74001686129608,7923,11984
Route_17,41.6334504206357,-4.73993923811568,7924,12034
Route_17,41.6334606663825,-4.73993746380774,7925,12036
